Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
48745.0,869.301,359.05417,174.44566,2.0582578,0.87404346,49367.0,249.1266,0.81671804,0.9874005,0.81058687,0.6938413,0.007365969,0.001053053,0.48141572,0.9908777,HOROZ
55325.0,930.973,367.8933,193.4521,1.9017283,0.85058504,56255.0,265.4091,0.7210724,0.9834681,0.8021528,0.72142947,0.006649676,0.0011111066,0.5204605,0.98977435,HOROZ
85505.0,1160.758,432.15424,253.68214,1.7035264,0.8095742,87053.0,329.95203,0.7393812,0.9822177,0.7974767,0.7635053,0.00505414,0.0010594372,0.58294034,0.9930542,BARBUNYA
29281.0,644.304,249.1193,150.12366,1.6594274,0.79803014,29644.0,193.08476,0.8000273,0.9877547,0.8863681,0.7750695,0.008507882,0.0018939294,0.6007327,0.9968723,DERMASON
42119.0,770.656,296.3274,181.43799,1.6332157,0.79063404,42501.0,231.5763,0.7976328,0.991012,0.8911828,0.781488,0.00703548,0.0016186864,0.6107235,0.99744314,SIRA
68035.0,1022.207,355.8996,244.0281,1.4584368,0.72791666,69243.0,294.321,0.7970174,0.9825542,0.8182096,0.8269776,0.0052311253,0.0015092108,0.683892,0.99741334,BARBUNYA
47114.0,805.392,297.6787,201.97636,1.4738295,0.7345962,47730.0,244.92326,0.7662059,0.98709404,0.91273606,0.8227772,0.0063182646,0.0017861036,0.6769624,0.9977271,SIRA
49611.0,845.045,328.39532,193.3481,1.6984667,0.8083033,50219.0,251.32983,0.7576049,0.98789304,0.873028,0.7653271,0.0066194055,0.0014008353,0.58572555,0.9948354,SIRA
42802.0,793.323,300.6881,182.69554,1.6458426,0.79424965,43471.0,233.44635,0.7650318,0.98461044,0.8546215,0.77637374,0.0070250947,0.0015744008,0.6027562,0.99204177,SIRA
59632.0,925.853,346.4437,219.36246,1.5793208,0.77400166,60256.0,275.54642,0.79361194,0.98964417,0.87418866,0.7953569,0.0058096945,0.0014341064,0.6325927,0.99906677,BARBUNYA
53802.0,929.21,374.2964,184.6069,2.0275319,0.86991,54493.0,261.73047,0.6068351,0.98731947,0.78303385,0.6992599,0.0069569238,0.0010260097,0.4889644,0.99139094,HOROZ
45475.0,773.603,270.42007,214.4589,1.2609413,0.6091457,45854.0,240.62537,0.77170444,0.9917346,0.95487446,0.8898207,0.0059465654,0.0022996194,0.7917808,0.9983891,SEKER
58635.0,975.011,411.3972,182.16643,2.258359,0.8966207,59215.0,273.23325,0.6956011,0.99020517,0.7750822,0.66415924,0.007016239,0.000842118,0.44110745,0.996179,HOROZ
65686.0,1015.675,352.45102,237.83804,1.4818951,0.73799,66838.0,289.19547,0.7717233,0.9827643,0.8001532,0.82052666,0.005365695,0.0015002943,0.67326397,0.99770653,BARBUNYA
75279.0,1124.613,383.13882,251.69402,1.5222405,0.7539547,76654.0,309.5936,0.78925353,0.9820623,0.7479585,0.8080455,0.0050895843,0.00133846,0.6529376,0.993928,BARBUNYA
25368.0,599.1,227.06482,142.71693,1.5910153,0.7777858,25794.0,179.72073,0.76691455,0.9834845,0.88817275,0.79149526,0.008950837,0.002166889,0.6264647,0.996715,DERMASON
43650.0,770.305,269.5864,206.42209,1.3059958,0.6431988,44071.0,235.74754,0.75012887,0.9904472,0.9244186,0.87447864,0.0061760913,0.0022278726,0.7647129,0.9987119,SEKER
48246.0,828.052,307.85086,200.94667,1.5320028,0.7575818,48922.0,247.84818,0.741106,0.9861821,0.88421106,0.8050917,0.006380858,0.001653637,0.6481726,0.9930023,SIRA
72553.0,1029.989,389.2478,239.35329,1.626248,0.78859544,73700.0,303.93643,0.7848319,0.9844369,0.85940933,0.78083014,0.005365013,0.0012302032,0.60969573,0.9915165,CALI
163558.0,1524.86,574.77167,363.95645,1.579232,0.7739725,164798.0,456.34253,0.7995288,0.9924756,0.88393784,0.7939545,0.0035141765,0.0008613621,0.63036376,0.99549055,BOMBAY
29957.0,645.43,240.60796,158.79118,1.5152477,0.75130236,30376.0,195.30089,0.7416568,0.98620623,0.9036701,0.81169754,0.008031777,0.0021506432,0.6588529,0.9983253,DERMASON
30506.0,653.974,240.75165,161.63643,1.4894642,0.7411111,30904.0,197.08234,0.7686454,0.9871214,0.8963429,0.8186126,0.007891945,0.0021861373,0.67012656,0.9981295,DERMASON
155247.0,1508.453,569.6478,350.82706,1.6237284,0.7878505,157360.0,444.59714,0.799624,0.9865722,0.8573724,0.78047717,0.0036693003,0.00083985407,0.6091446,0.98908544,BOMBAY
46906.0,819.195,312.005,192.61096,1.6198715,0.78670204,47360.0,244.38202,0.71192664,0.99041384,0.87834203,0.78326315,0.006651708,0.0015443427,0.61350113,0.993793,SIRA
35780.0,695.185,256.82104,177.71559,1.4451239,0.7219146,36107.0,213.43971,0.72957873,0.9909436,0.93035656,0.8310834,0.0071777822,0.0021122654,0.69069964,0.99814653,DERMASON
45726.0,811.461,269.91394,216.7664,1.2451835,0.5958517,46322.0,241.28853,0.78090686,0.98713356,0.8726453,0.8939461,0.005902855,0.002325344,0.7991396,0.99507546,SEKER
38424.0,724.492,268.5028,182.83038,1.4685897,0.7323528,38786.0,221.18535,0.81788,0.99066675,0.91990983,0.8237729,0.0069878935,0.0019849795,0.6786018,0.9965876,DERMASON
33484.0,681.496,248.1529,171.96873,1.4430116,0.72094226,33909.0,206.47797,0.75817406,0.98746645,0.9059841,0.8320595,0.007411089,0.0021911864,0.692323,0.9990302,DERMASON
82174.0,1110.342,433.79846,243.79602,1.77935,0.8271352,83674.0,323.46127,0.81135464,0.9820733,0.8375886,0.7456487,0.005279023,0.0010066312,0.555992,0.98930436,CALI
41581.0,766.314,288.9772,184.10785,1.5696083,0.7707798,42050.0,230.09253,0.815074,0.9888466,0.8897977,0.79623073,0.0069497414,0.001723075,0.63398343,0.9951056,SIRA
35414.0,680.978,237.13799,190.36786,1.245683,0.5962854,35729.0,212.34525,0.76474905,0.99118364,0.95966285,0.8954502,0.006696165,0.0026556547,0.801831,0.9988272,SEKER
72779.0,1065.022,361.29077,258.66495,1.396752,0.6981549,74246.0,304.40942,0.7291535,0.98024136,0.806304,0.84256077,0.0049642175,0.0015432471,0.70990866,0.9915663,BARBUNYA
60049.0,941.57,361.87656,218.02899,1.6597635,0.7981223,61976.0,276.50815,0.7002799,0.9689073,0.85115844,0.76409525,0.0060263546,0.0012671395,0.5838415,0.96903884,HOROZ
84471.0,1135.934,435.46945,249.56241,1.744932,0.8194937,85565.0,327.95093,0.6977845,0.9872144,0.8226428,0.7530974,0.005155254,0.0010229031,0.5671558,0.9896483,CALI
42223.0,736.821,250.66632,215.0789,1.1654621,0.5136018,42491.0,231.86201,0.75175375,0.99369276,0.9773159,0.9249827,0.0059367246,0.0026807797,0.855593,0.9971613,SEKER
33969.0,666.389,222.36183,194.76904,1.1416693,0.48247385,34260.0,207.96796,0.7647059,0.99150616,0.9612514,0.9352683,0.0065460224,0.0030895984,0.8747267,0.99864864,SEKER
27218.0,600.994,215.57484,161.67787,1.3333602,0.661455,27449.0,186.15863,0.7986502,0.9915844,0.9469473,0.86354524,0.007920304,0.002716827,0.7457104,0.99430054,DERMASON
45664.0,802.466,304.95062,191.35323,1.593653,0.7786253,46159.0,241.1249,0.7035622,0.9892762,0.8911084,0.7907014,0.006678141,0.0016102204,0.6252087,0.99636567,SIRA
73064.0,1093.025,382.30344,243.98914,1.5668871,0.76986396,74538.0,305.00488,0.7233343,0.98022485,0.76851636,0.79780835,0.0052324464,0.0013076117,0.63649815,0.9973208,BARBUNYA
48141.0,824.637,319.65707,193.30458,1.6536446,0.79643446,48811.0,247.57832,0.80204254,0.9862736,0.88960934,0.77451223,0.0066400175,0.00147388,0.5998692,0.9919705,SIRA
43877.0,781.02,290.10892,193.21843,1.5014557,0.7459336,44424.0,236.35976,0.75165313,0.9876868,0.9039044,0.81472766,0.0066118673,0.0017970233,0.66378117,0.996638,SIRA
31947.0,659.25,247.19044,164.76486,1.5002619,0.7454601,32265.0,201.68338,0.7804133,0.99014413,0.9237186,0.81590277,0.007737517,0.0021151202,0.66569734,0.9987204,DERMASON
36167.0,698.607,259.76654,177.65985,1.4621567,0.72955585,36503.0,214.5909,0.7941809,0.99079525,0.931229,0.8260914,0.007182419,0.0020633023,0.682427,0.9978152,DERMASON
61671.0,977.631,397.7022,200.687,1.981704,0.8633438,62653.0,280.21768,0.80300784,0.98432636,0.81085074,0.70459175,0.0064487723,0.0009804082,0.4964495,0.9838159,HOROZ
43491.0,789.611,296.023,187.91306,1.575319,0.772683,44080.0,235.3178,0.80785733,0.98663795,0.8765625,0.79493076,0.0068065347,0.0016765752,0.6319149,0.99546754,SIRA
49068.0,840.583,315.39474,199.12555,1.583899,0.77549523,49755.0,249.95064,0.7165513,0.98619235,0.8726639,0.7925009,0.0064277076,0.0015639935,0.62805766,0.99477994,SIRA
42506.0,748.99,259.41818,209.12643,1.240485,0.5917298,42916.0,232.63774,0.7999473,0.99044645,0.9521559,0.89676726,0.006103096,0.0024347196,0.8041915,0.99758744,SEKER
28154.0,625.922,236.08876,152.15733,1.5516095,0.764611,28525.0,189.33247,0.77971643,0.98699385,0.9030453,0.8019546,0.008385621,0.002139509,0.6431312,0.9978885,DERMASON
105090.0,1256.75,484.58426,279.6665,1.7327218,0.8166546,107776.0,365.7933,0.7790215,0.9750779,0.83612937,0.75486004,0.004611136,0.0009235352,0.5698137,0.98732865,CALI
31590.0,649.12,235.0561,171.34334,1.3718427,0.6845706,31908.0,200.55333,0.7523399,0.99003386,0.9421271,0.8532147,0.007440839,0.0024324,0.7279753,0.99866766,DERMASON
44901.0,760.063,256.06656,223.63043,1.1450435,0.48713028,45226.0,239.10193,0.79900706,0.9928139,0.9767124,0.9337491,0.0057029147,0.0026742215,0.8718874,0.9983489,SEKER
36623.0,712.553,263.22568,177.78055,1.4806213,0.73745877,37100.0,215.93947,0.71414924,0.98714286,0.90641993,0.8203587,0.0071874415,0.0020080253,0.67298836,0.9964409,DERMASON
40448.0,764.621,285.72638,181.77861,1.5718371,0.7715256,40980.0,226.9361,0.69641876,0.98701805,0.86938965,0.79424274,0.007064042,0.0017339879,0.6308215,0.9915487,SIRA
34377.0,736.459,298.06912,148.8949,2.0018759,0.86629575,34990.0,209.21318,0.7038554,0.9824807,0.79649067,0.7018949,0.008670597,0.0012981265,0.4926564,0.986237,HOROZ
43238.0,754.895,267.65863,205.93115,1.2997482,0.6387916,43630.0,234.63234,0.7755695,0.9910154,0.95345974,0.87661034,0.0061903563,0.0022548717,0.76844573,0.9987859,SEKER
36774.0,704.528,260.4163,180.4722,1.4429717,0.72092384,37134.0,216.38417,0.8016655,0.99030536,0.9310097,0.83091646,0.007081533,0.0020822673,0.6904222,0.9962596,DERMASON
218738.0,1810.955,682.4656,412.08145,1.6561424,0.7971261,223507.0,527.7366,0.7030641,0.97866285,0.8381443,0.7732794,0.0031200137,0.0006881483,0.59796107,0.99030864,BOMBAY
83334.0,1157.753,413.45523,257.4347,1.6060586,0.7825066,84564.0,325.7363,0.78715,0.9854548,0.7812684,0.7878394,0.004961423,0.0011790624,0.6206909,0.996866,BARBUNYA
34940.0,691.66,260.82416,170.9758,1.5255034,0.75517666,35309.0,210.91939,0.8076185,0.9895494,0.9177987,0.80866504,0.007464916,0.0019691526,0.6539392,0.9975864,DERMASON
29451.0,648.274,243.1277,154.9013,1.5695652,0.7707653,29778.0,193.64445,0.7783651,0.98901874,0.8806284,0.79647225,0.008255329,0.0020492584,0.63436806,0.99568194,DERMASON
179180.0,1624.796,619.7963,372.52048,1.6637912,0.7992212,181677.0,477.63904,0.80091184,0.9862558,0.85290706,0.77063876,0.0034590708,0.00075256254,0.5938841,0.9880991,BOMBAY
50976.0,932.171,327.64294,199.21443,1.6446748,0.79391944,52067.0,254.76393,0.79216784,0.9790462,0.7371985,0.7775657,0.006427396,0.0014493165,0.6046084,0.9943842,SIRA
39600.0,736.956,276.15158,183.0653,1.5084866,0.74869376,39961.0,224.54462,0.75774974,0.9909662,0.91626674,0.8131209,0.0069735246,0.0018804102,0.6611656,0.99735945,SIRA
38093.0,737.757,233.46849,207.99792,1.1224558,0.45419234,38859.0,220.23059,0.7701156,0.98028773,0.87948483,0.943299,0.006128908,0.0029933695,0.889813,0.9987758,SEKER
35272.0,682.696,232.13023,193.59755,1.1990349,0.55175835,35619.0,211.9191,0.7799226,0.99025804,0.95101035,0.9129319,0.006581147,0.0028199083,0.8334447,0.9993294,SEKER
83575.0,1118.077,431.53564,248.83981,1.7341905,0.81699985,85300.0,326.20697,0.7277517,0.9797773,0.8401229,0.7559213,0.0051634535,0.0010399834,0.57141703,0.990946,CALI
68938.0,1004.618,384.34982,229.34534,1.6758564,0.8024571,69770.0,296.26776,0.7699559,0.9880751,0.8583544,0.7708284,0.005575297,0.0012141675,0.5941764,0.9957543,CALI
35512.0,740.643,294.18268,154.59569,1.9029164,0.85078794,35978.0,212.63885,0.7220968,0.9870476,0.813518,0.7228123,0.008284036,0.0013948382,0.5224576,0.99419314,HOROZ
61542.0,965.557,394.99188,199.63377,1.9785825,0.86287796,62150.0,279.92447,0.8135311,0.9902172,0.82951766,0.7086841,0.006418249,0.0009986357,0.50223315,0.99370974,HOROZ
33838.0,661.029,222.97351,193.48364,1.1524154,0.4970137,34146.0,207.56657,0.78212833,0.9909799,0.97313595,0.93090236,0.006589441,0.003052424,0.8665792,0.99865913,SEKER
58575.0,943.964,358.98907,208.92464,1.7182708,0.81320274,59240.0,273.0934,0.7374325,0.9887745,0.82605946,0.76072896,0.0061287084,0.0012661016,0.5787086,0.99437803,HOROZ
100376.0,1201.814,465.46317,276.1097,1.6857907,0.80505997,101303.0,357.49503,0.7643153,0.99084926,0.87330353,0.7680415,0.0046371957,0.0009953456,0.58988774,0.99442726,CALI
35554.0,704.375,261.72263,173.3775,1.5095537,0.7491084,35942.0,212.76456,0.71465325,0.9892048,0.900514,0.8129391,0.0073612714,0.0019831914,0.66086996,0.9976187,DERMASON
41912.0,773.023,284.66626,188.02116,1.5140117,0.7508288,42456.0,231.00653,0.710084,0.98718673,0.88138044,0.81149954,0.0067919986,0.0018168977,0.6585315,0.9970244,SIRA
45851.0,800.555,294.89023,198.53185,1.4853548,0.7394242,46409.0,241.6181,0.7497874,0.9879765,0.89903444,0.8193493,0.0064314893,0.0017880007,0.6713333,0.9971681,SIRA
40448.0,747.503,282.49918,182.87343,1.5447799,0.7622002,40849.0,226.9361,0.7051604,0.99018335,0.90966403,0.80331594,0.0069842557,0.001794095,0.6453165,0.99687195,DERMASON
39757.0,719.823,247.99489,204.4681,1.2128782,0.5658837,40101.0,224.9893,0.77574635,0.99142164,0.96421087,0.9072336,0.0062377667,0.002606666,0.8230728,0.9982871,SEKER
39474.0,778.662,314.8993,160.7437,1.9590148,0.85990113,39998.0,224.1871,0.60474306,0.9868993,0.8181314,0.7119327,0.007977385,0.0012641427,0.50684816,0.9929231,HOROZ
32231.0,665.138,247.45058,166.32607,1.4877439,0.7404071,32591.0,202.57785,0.7973037,0.988954,0.91550374,0.81865984,0.0076774093,0.0021272001,0.6702039,0.99709177,DERMASON
49491.0,873.331,352.28928,180.18439,1.9551599,0.8593028,49949.0,251.0257,0.72661203,0.99083066,0.8154143,0.7125556,0.00711825,0.0011319517,0.50773543,0.9927039,HOROZ
31958.0,681.223,261.38882,156.15224,1.6739358,0.80194753,32425.0,201.7181,0.7430711,0.98559755,0.865388,0.77171665,0.008179136,0.001789446,0.59554654,0.9969067,DERMASON
46137.0,784.568,272.4073,215.9623,1.261365,0.6094924,46611.0,242.37048,0.7701823,0.98983073,0.94188535,0.8897357,0.005904313,0.0022824074,0.79162955,0.9985339,SEKER
44665.0,784.104,296.47165,192.95757,1.5364603,0.7592092,45238.0,238.47273,0.79958826,0.98733366,0.912914,0.80436945,0.0066376724,0.0017140277,0.6470102,0.99410546,SIRA
96996.0,1203.309,469.69803,265.4558,1.7694019,0.8249794,98015.0,351.42444,0.7316146,0.98960364,0.84180087,0.7481923,0.004842447,0.000936047,0.55979174,0.9904966,CALI
63883.0,988.366,394.5898,207.61395,1.9005939,0.850391,64528.0,285.19882,0.7708356,0.99000436,0.8217876,0.7227729,0.0061767576,0.001039795,0.5224006,0.9928714,HOROZ
169165.0,1581.568,591.85583,366.37668,1.6154299,0.78536713,171119.0,464.09866,0.6839924,0.98858106,0.8498546,0.7841414,0.0034986895,0.00081594853,0.61487776,0.9932919,BOMBAY
41523.0,760.038,289.6429,182.75157,1.5848997,0.7758196,41939.0,229.932,0.7961461,0.99008083,0.9032916,0.7938465,0.006975481,0.0017088348,0.6301923,0.99879146,DERMASON
85890.0,1152.016,417.5364,262.71964,1.5892851,0.77723235,87188.0,330.69403,0.7146542,0.9851126,0.8132713,0.79201245,0.0048612924,0.0011799389,0.6272837,0.9969326,BARBUNYA
33855.0,666.924,240.26884,180.07362,1.3342812,0.6620415,34110.0,207.6187,0.8014915,0.9925242,0.956489,0.86410993,0.0070969975,0.00244079,0.746686,0.99628913,DERMASON
32165.0,687.458,256.06378,160.62012,1.5942198,0.778805,32681.0,202.37033,0.77197236,0.984211,0.85526574,0.7903122,0.007960944,0.001915751,0.6245934,0.9957391,DERMASON
81411.0,1150.387,397.07147,262.38727,1.5133032,0.75055665,82770.0,321.95605,0.7258405,0.983581,0.7730454,0.8108264,0.004877369,0.0013004,0.65743953,0.99490535,BARBUNYA
49730.0,879.912,365.82568,173.5692,2.1076648,0.88027775,50263.0,251.63109,0.78936505,0.9893958,0.8071418,0.6878442,0.0073562376,0.0010157711,0.47312966,0.99719876,HOROZ
149824.0,1454.249,532.7822,359.6708,1.4813051,0.7377442,151188.0,436.7629,0.8232088,0.9909781,0.89025354,0.81977755,0.0035560539,0.0009906773,0.6720352,0.99548924,BOMBAY
41702.0,788.106,303.69006,175.33405,1.7320656,0.81650007,42304.0,230.42708,0.6992287,0.9857697,0.84371835,0.75875735,0.007282386,0.0014888986,0.57571274,0.9971722,SIRA
40567.0,745.673,277.85666,186.75748,1.4877942,0.74042773,40998.0,227.26968,0.77226347,0.9894873,0.91682386,0.81793857,0.0068493276,0.0018910823,0.66902345,0.9953692,SIRA
46947.0,801.777,297.61826,201.66234,1.4758247,0.7354424,47478.0,244.4888,0.7929969,0.98881584,0.9177207,0.82148457,0.006339452,0.0017808573,0.6748369,0.995941,SIRA
30042.0,648.527,246.4217,155.51096,1.5845939,0.7757206,30352.0,195.57776,0.69355434,0.9897865,0.89759946,0.793671,0.008202573,0.0020076684,0.6299137,0.9981574,DERMASON
58962.0,931.901,335.8441,224.66663,1.4948553,0.74329746,59755.0,273.99408,0.70012826,0.98672915,0.8531836,0.8158371,0.0056959414,0.0015565357,0.66559017,0.994961,BARBUNYA
45401.0,838.238,346.701,167.57692,2.0689065,0.8754288,45999.0,240.4295,0.7857291,0.9869997,0.8119711,0.693478,0.0076364176,0.001089432,0.4809117,0.99496144,HOROZ
39890.0,721.856,247.16399,205.87367,1.2005614,0.55335784,40261.0,225.36531,0.75764483,0.9907851,0.9619949,0.9118048,0.0061961394,0.0026418518,0.831388,0.99813235,SEKER
44192.0,769.732,275.94595,204.29587,1.3507172,0.67222446,44586.0,237.20667,0.79843897,0.99116313,0.93729097,0.8596128,0.006244251,0.0021031566,0.73893416,0.9980911,SEKER
34006.0,678.783,253.59999,170.97345,1.4832711,0.738562,34347.0,208.08119,0.80014116,0.9900719,0.9274778,0.8205095,0.0074575073,0.0020850087,0.67323583,0.99859124,DERMASON
38404.0,734.438,279.92792,175.91571,1.5912616,0.7778644,39072.0,221.12778,0.6864722,0.98290336,0.8946971,0.78994536,0.0072890306,0.0017508051,0.6240137,0.9929691,DERMASON
174668.0,1618.159,631.76544,356.5245,1.7720113,0.82554895,178496.0,471.5869,0.75488037,0.9785541,0.83826405,0.7464588,0.0036169502,0.0006927009,0.5572008,0.9873661,BOMBAY
50901.0,914.398,375.11597,173.73671,2.159106,0.8862775,51573.0,254.57645,0.60294956,0.98696995,0.76500744,0.67866063,0.0073695206,0.00096433883,0.46058026,0.9944416,HOROZ
36443.0,703.908,229.6514,202.37816,1.1347637,0.47266778,36837.0,215.40814,0.7676251,0.98930424,0.9242558,0.9379788,0.00630166,0.0030088935,0.8798042,0.99836993,SEKER
105542.0,1265.623,466.136,288.99933,1.6129309,0.7846102,107112.0,366.5791,0.7478883,0.98534244,0.8279926,0.786421,0.0044165924,0.0010420473,0.618458,0.99753,BARBUNYA
45656.0,771.851,271.82828,213.93509,1.2706109,0.6169237,45988.0,241.10376,0.75524384,0.99278075,0.9630321,0.88697094,0.0059538344,0.0022730764,0.7867174,0.99961174,SEKER
24863.0,572.216,201.96994,156.95744,1.2867815,0.62933683,25144.0,177.9229,0.76278573,0.98882437,0.95420873,0.88093746,0.008123313,0.0030178197,0.7760508,0.99860793,DERMASON
54018.0,916.231,365.6682,191.454,1.9099535,0.8519808,55477.0,262.2553,0.6827696,0.9737008,0.8086087,0.71719474,0.0067693773,0.0011047827,0.5143683,0.9824195,HOROZ
50641.0,888.595,359.82037,179.78256,2.0014198,0.8662301,51236.0,253.92543,0.62336594,0.98838705,0.80594313,0.7057005,0.0071053174,0.0010870387,0.4980132,0.9967335,HOROZ
35022.0,670.696,231.83618,192.60364,1.2036958,0.55660886,35293.0,211.16675,0.7917797,0.99232143,0.97836155,0.9108446,0.00661973,0.0028105886,0.82963794,0.9986317,SEKER
52784.0,914.54,383.43845,175.84283,2.180575,0.8886455,53295.0,259.2425,0.731587,0.9904119,0.7930613,0.6760994,0.0072642933,0.0009363006,0.4571104,0.9967634,HOROZ
50563.0,864.552,335.62936,197.84134,1.6964571,0.8077948,52100.0,253.7298,0.6827302,0.97049904,0.85008126,0.7559821,0.006637845,0.0013373743,0.57150894,0.9695405,HOROZ
69589.0,994.969,376.52112,237.2792,1.5868273,0.77644235,70481.0,297.66333,0.7583971,0.9873441,0.88334703,0.79056215,0.0054106414,0.0013036847,0.6249885,0.9917488,CALI
60427.0,975.052,389.53204,200.61842,1.9416562,0.85717565,61767.0,277.37708,0.76789254,0.9783056,0.7987031,0.71207774,0.0064463243,0.0010223545,0.5070547,0.9845259,CALI
37865.0,723.114,262.50287,184.07767,1.4260441,0.7129247,38228.0,219.57053,0.7126054,0.9905043,0.9099851,0.83645,0.0069325995,0.0020933207,0.69964856,0.9977297,SIRA
27566.0,705.665,237.13182,148.43056,1.5975944,0.77987033,28466.0,187.34492,0.7023901,0.9683833,0.69564307,0.7900455,0.0086023295,0.0020673033,0.62417185,0.9971735,DERMASON
48677.0,836.033,317.2767,197.67342,1.6050549,0.78219664,49358.0,248.95277,0.71837366,0.98620284,0.8751587,0.7846551,0.0065180003,0.0015240854,0.6156836,0.98820597,SIRA
54338.0,913.686,365.727,191.22206,1.9125773,0.8524218,55025.0,263.03098,0.7541602,0.9875148,0.8179365,0.7192003,0.0067305933,0.0011107917,0.5172491,0.9892789,HOROZ
37318.0,716.286,269.32352,177.03981,1.5212595,0.7535854,37713.0,217.97879,0.7003341,0.98952615,0.91401917,0.80935675,0.0072169867,0.0019102737,0.6550583,0.9965137,DERMASON
39539.0,740.844,277.77634,181.8119,1.5278226,0.7560393,39964.0,224.37161,0.7341615,0.98936546,0.9052781,0.80774194,0.007025376,0.00184476,0.65244704,0.9968234,DERMASON
45606.0,855.192,342.06268,171.38518,1.9958707,0.8654273,46331.0,240.97171,0.7844169,0.98435175,0.78361833,0.7044665,0.0075003877,0.0011394754,0.4962731,0.99049693,HOROZ
49531.0,833.671,317.52008,199.08,1.5949371,0.7790322,49955.0,251.12712,0.6926056,0.99151236,0.8955659,0.79090154,0.006410532,0.0015472609,0.62552524,0.99767345,SIRA
49175.0,828.597,310.3548,202.32933,1.5339092,0.7582799,49668.0,250.223,0.79816586,0.9900741,0.90005183,0.80624825,0.0063112313,0.0016450116,0.6500362,0.9970965,SIRA
36029.0,688.635,238.6605,192.57512,1.2393112,0.59068835,36371.0,214.1811,0.7749505,0.9905969,0.9547373,0.89743006,0.006624122,0.0026503946,0.8053807,0.9981173,SEKER
177893.0,1612.656,610.8766,376.4234,1.6228442,0.78758806,181791.0,475.9206,0.7178894,0.97855777,0.8595779,0.7790782,0.003433955,0.00078036624,0.6069628,0.98500603,BOMBAY
37285.0,716.227,271.719,175.18787,1.5510149,0.7644027,37716.0,217.88239,0.73773247,0.9885725,0.9133614,0.80186665,0.007287622,0.0018585497,0.64299005,0.9972872,DERMASON
30431.0,635.556,233.01173,166.57333,1.3988538,0.69925636,30752.0,196.83992,0.79358995,0.9895617,0.9467132,0.84476393,0.0076570516,0.0024053752,0.71362615,0.99825865,DERMASON
38241.0,709.687,237.38683,206.32669,1.1505387,0.49453428,38572.0,220.658,0.72155553,0.99141866,0.9541253,0.92952925,0.0062076524,0.0028586395,0.86402464,0.9940937,SEKER
37657.0,721.8,259.40436,185.88737,1.3954921,0.6974914,38146.0,218.96663,0.6983347,0.9871808,0.90828437,0.8441131,0.0068886094,0.0021573165,0.7125269,0.9943257,DERMASON
67535.0,990.949,351.41785,245.53815,1.4312148,0.7154078,68489.0,293.2375,0.7483434,0.98607075,0.86424357,0.8344411,0.005203492,0.0015561717,0.69629204,0.99654347,BARBUNYA
42160.0,751.793,276.44702,194.57977,1.4207387,0.71033955,42462.0,231.68896,0.7787794,0.99288774,0.9373762,0.83809537,0.0065570925,0.0019955605,0.7024039,0.99793243,SEKER
34566.0,690.139,252.03271,175.30302,1.4376975,0.71847135,35009.0,209.7875,0.7409329,0.9873461,0.9119811,0.832382,0.0072913477,0.0021591277,0.6928598,0.9961229,DERMASON
68395.0,1008.539,381.91922,230.78221,1.6548903,0.7967799,69705.0,295.09866,0.7297802,0.98120654,0.84498465,0.77267295,0.0055840225,0.0012277496,0.5970235,0.9880084,CALI
33291.0,678.712,245.05292,174.00821,1.4082836,0.70411676,33779.0,205.88205,0.70349944,0.98555315,0.9081669,0.84015346,0.0073609357,0.0022622845,0.7058578,0.994048,DERMASON
35734.0,704.049,255.60962,178.90396,1.4287533,0.7142302,36235.0,213.30246,0.71870476,0.98617357,0.9059114,0.8344853,0.007153121,0.0021396861,0.6963657,0.9949348,SIRA
61678.0,995.791,402.5053,196.8882,2.0443344,0.8721959,62407.0,280.23358,0.60801244,0.9883186,0.78163457,0.6962233,0.0065259137,0.0009458351,0.48472694,0.99094397,HOROZ
45753.0,906.221,275.32114,212.13191,1.297877,0.63745326,46399.0,241.35976,0.77911925,0.9860773,0.7001018,0.8766481,0.0060175536,0.002192305,0.7685119,0.99743396,SEKER
51903.0,908.476,366.5447,181.18927,2.0229936,0.86928177,52611.0,257.06995,0.708825,0.98654276,0.79026985,0.7013331,0.0070621106,0.0010539296,0.4918681,0.99504596,HOROZ
35081.0,719.421,281.49295,159.62273,1.7634891,0.82367814,35591.0,211.34454,0.7816622,0.9856705,0.8517568,0.7507987,0.008024086,0.0015727851,0.5636987,0.99407655,DERMASON
42457.0,771.244,281.63507,193.7487,1.45361,0.7257652,42896.0,232.50362,0.7577007,0.98976594,0.89696515,0.82554924,0.0066334186,0.0019005932,0.6815316,0.9906811,SIRA
31033.0,649.385,236.30472,167.76498,1.408546,0.7042501,31416.0,198.77737,0.7514771,0.98780876,0.92476016,0.8411909,0.0076146265,0.0023518337,0.70760214,0.99669015,DERMASON
69728.0,1007.023,340.83792,261.46097,1.30359,0.6415128,70842.0,297.96048,0.7943495,0.98427486,0.86404884,0.8741999,0.004888107,0.0017610167,0.7642255,0.9962367,BARBUNYA
50399.0,902.429,340.1558,193.3672,1.7591183,0.82270634,52174.0,253.31798,0.7551091,0.9659792,0.77768856,0.74471164,0.006749257,0.0012805256,0.5545954,0.975599,HOROZ
